DAY,ITEM_ID,ITEM_NAME,SHIP_DATE,EXPIRY_DATE,QUANTITY,WEIGHT,PRICE,SHELL_LIFE,DAYS_TO_EXPIRY,LAG_1,LAG_2,ROLLING_MEAN,ROLLING_SD,
14,134,Toy Watches Set,2024-07-23,NA,340,5 Pieces,200.00,104.00,NA,340,342,343.8571429,2.794552524,
15,134,Toy Watches Set,2024-07-23,NA,340,5 Pieces,200.00,104.00,NA,340,340,342.7142857,2.429971585,
16,134,Toy Watches Set,2024-07-23,NA,340,5 Pieces,200.00,104.00,NA,340,340,341.7142857,1.704336206,
17,134,Toy Watches Set,2024-07-23,NA,339,5 Pieces,200.00,104.00,NA,340,340,341.1428571,1.463850109,
18,134,Toy Watches Set,2024-07-23,NA,339,5 Pieces,200.00,104.00,NA,339,340,340.5714286,1.397276262,
19,134,Toy Watches Set,2024-07-23,NA,337,5 Pieces,200.00,104.00,NA,339,339,340,1,
20,134,Toy Watches Set,2024-07-23,NA,336,5 Pieces,200.00,104.00,NA,337,339,339.2857143,1.112697281,
21,134,Toy Watches Set,2024-07-23,NA,336,5 Pieces,200.00,104.00,NA,336,337,338.7142857,1.603567451,
22,134,Toy Watches Set,2024-07-23,NA,334,5 Pieces,200.00,104.00,NA,336,336,338.1428571,1.772810521,
23,134,Toy Watches Set,2024-07-23,NA,333,5 Pieces,200.00,104.00,NA,334,336,337.2857143,2.138089935,
24,134,Toy Watches Set,2024-07-23,NA,333,5 Pieces,200.00,104.00,NA,333,334,336.2857143,2.288688541,
25,134,Toy Watches Set,2024-07-23,NA,333,5 Pieces,200.00,104.00,NA,333,333,335.4285714,2.225394561,
26,134,Toy Watches Set,2024-07-23,NA,332,5 Pieces,200.00,104.00,NA,333,333,334.5714286,1.718249386,
27,134,Toy Watches Set,2024-07-23,NA,331,5 Pieces,200.00,104.00,NA,332,333,333.8571429,1.573591585,
28,134,Toy Watches Set,2024-07-23,NA,330,5 Pieces,200.00,104.00,NA,331,332,333.1428571,1.573591585,
29,134,Toy Watches Set,2024-07-23,NA,330,5 Pieces,200.00,104.00,NA,330,331,332.2857143,1.380131119,
30,134,Toy Watches Set,2024-07-23,NA,300,5 Pieces,200.00,104.00,NA,330,330,331.7142857,1.380131119,
31,134,Toy Watches Set,2024-07-23,NA,299,5 Pieces,200.00,104.00,NA,300,330,327,11.97219,
32,134,Toy Watches Set,2024-07-23,NA,298,5 Pieces,200.00,104.00,NA,299,300,322.1428571,15.50729475,
33,134,Toy Watches Set,2024-07-23,NA,297,5 Pieces,200.00,104.00,NA,298,299,317.1428571,16.99439684,
34,134,Toy Watches Set,2024-07-23,NA,297,5 Pieces,200.00,104.00,NA,297,298,312.1428571,17.04336206,
35,134,Toy Watches Set,2024-07-23,NA,296,5 Pieces,200.00,104.00,NA,297,297,307.2857143,15.55328782,
36,134,Toy Watches Set,2024-07-23,NA,296,5 Pieces,200.00,104.00,NA,296,297,302.4285714,12.23188651,
37,134,Toy Watches Set,2024-07-23,NA,295,5 Pieces,200.00,104.00,NA,296,296,297.5714286,1.511857892,
38,134,Toy Watches Set,2024-07-23,NA,292,5 Pieces,200.00,104.00,NA,295,296,296.8571429,1.345185418,
39,134,Toy Watches Set,2024-07-23,NA,292,5 Pieces,200.00,104.00,NA,292,295,295.8571429,1.951800146,
40,134,Toy Watches Set,2024-07-23,NA,292,5 Pieces,200.00,104.00,NA,292,292,295,2.160246899,
41,134,Toy Watches Set,2024-07-23,NA,291,5 Pieces,200.00,104.00,NA,292,292,294.2857143,2.214669706,
42,134,Toy Watches Set,2024-07-23,NA,291,5 Pieces,200.00,104.00,NA,291,292,293.4285714,2.149196971,
43,134,Toy Watches Set,2024-07-23,NA,290,5 Pieces,200.00,104.00,NA,291,291,292.7142857,1.97604704,
44,134,Toy Watches Set,2024-07-23,NA,288,5 Pieces,200.00,104.00,NA,290,291,291.8571429,1.573591585,
45,134,Toy Watches Set,2024-07-23,NA,288,5 Pieces,200.00,104.00,NA,288,290,290.8571429,1.463850109,
46,134,Toy Watches Set,2024-07-23,NA,288,5 Pieces,200.00,104.00,NA,288,288,290.2857143,1.704336206,
47,134,Toy Watches Set,2024-07-23,NA,288,5 Pieces,200.00,104.00,NA,288,288,289.7142857,1.704336206,
48,134,Toy Watches Set,2024-07-23,NA,287,5 Pieces,200.00,104.00,NA,288,288,289.1428571,1.463850109,
49,134,Toy Watches Set,2024-07-23,NA,285,5 Pieces,200.00,104.00,NA,287,288,288.5714286,1.397276262,
50,134,Toy Watches Set,2024-07-23,NA,285,5 Pieces,200.00,104.00,NA,285,287,287.7142857,1.496026483,
51,134,Toy Watches Set,2024-07-23,NA,285,5 Pieces,200.00,104.00,NA,285,285,287,1.414213562,
52,134,Toy Watches Set,2024-07-23,NA,284,5 Pieces,200.00,104.00,NA,285,285,286.5714286,1.511857892,
53,134,Toy Watches Set,2024-07-23,NA,284,5 Pieces,200.00,104.00,NA,284,285,286,1.632993162,
54,134,Toy Watches Set,2024-07-23,NA,283,5 Pieces,200.00,104.00,NA,284,284,285.4285714,1.511857892,
55,134,Toy Watches Set,2024-07-23,NA,283,5 Pieces,200.00,104.00,NA,283,284,284.7142857,1.253566341,
56,134,Toy Watches Set,2024-07-23,NA,282,5 Pieces,200.00,104.00,NA,283,283,284.1428571,0.899735411,
57,134,Toy Watches Set,2024-07-23,NA,282,5 Pieces,200.00,104.00,NA,282,283,283.7142857,1.112697281,
58,134,Toy Watches Set,2024-07-23,NA,281,5 Pieces,200.00,104.00,NA,282,282,283.2857143,1.112697281,
59,134,Toy Watches Set,2024-07-23,NA,280,5 Pieces,200.00,104.00,NA,281,282,282.7142857,1.112697281,
60,134,Toy Watches Set,2024-07-23,NA,280,5 Pieces,200.00,104.00,NA,280,281,NA,NA,
1,135,Cooking Pan,2024-07-23,NA,350,1500 gms,714.00,104.00,NA,NA,NA,NA,NA,
2,135,Cooking Pan,2024-07-23,NA,350,1500 gms,714.00,104.00,NA,350,NA,NA,NA,
3,135,Cooking Pan,2024-07-23,NA,350,1500 gms,714.00,104.00,NA,350,350,NA,NA,
4,135,Cooking Pan,2024-07-23,NA,350,1500 gms,714.00,104.00,NA,350,350,NA,NA,
5,135,Cooking Pan,2024-07-23,NA,350,1500 gms,714.00,104.00,NA,350,350,NA,NA,
6,135,Cooking Pan,2024-07-23,NA,350,1500 gms,714.00,104.00,NA,350,350,NA,NA,
7,135,Cooking Pan,2024-07-23,NA,349,1500 gms,714.00,104.00,NA,350,350,340,26.45751311,
8,135,Cooking Pan,2024-07-23,NA,349,1500 gms,714.00,104.00,NA,349,350,349.8571429,0.377964473,
9,135,Cooking Pan,2024-07-23,NA,349,1500 gms,714.00,104.00,NA,349,349,349.7142857,0.487950036,
10,135,Cooking Pan,2024-07-23,NA,345,1500 gms,714.00,104.00,NA,349,349,349.5714286,0.534522484,
11,135,Cooking Pan,2024-07-23,NA,345,1500 gms,714.00,104.00,NA,345,349,348.8571429,1.772810521,
12,135,Cooking Pan,2024-07-23,NA,344,1500 gms,714.00,104.00,NA,345,345,348.1428571,2.193062655,
13,135,Cooking Pan,2024-07-23,NA,344,1500 gms,714.00,104.00,NA,344,345,347.2857143,2.497617913,
14,135,Cooking Pan,2024-07-23,NA,344,1500 gms,714.00,104.00,NA,344,344,346.4285714,2.439750182,
15,135,Cooking Pan,2024-07-23,NA,344,1500 gms,714.00,104.00,NA,344,344,345.7142857,2.288688541,
16,135,Cooking Pan,2024-07-23,NA,342,1500 gms,714.00,104.00,NA,344,344,345,1.825741858,
17,135,Cooking Pan,2024-07-23,NA,341,1500 gms,714.00,104.00,NA,342,344,344,1,
18,135,Cooking Pan,2024-07-23,NA,340,1500 gms,714.00,104.00,NA,341,342,343.4285714,1.397276262,
19,135,Cooking Pan,2024-07-23,NA,340,1500 gms,714.00,104.00,NA,340,341,342.7142857,1.704336206,
20,135,Cooking Pan,2024-07-23,NA,340,1500 gms,714.00,104.00,NA,340,340,342.1428571,1.864454471,
21,135,Cooking Pan,2024-07-23,NA,340,1500 gms,714.00,104.00,NA,340,340,341.5714286,1.812653934,
22,135,Cooking Pan,2024-07-23,NA,339,1500 gms,714.00,104.00,NA,340,340,341,1.527525232,
23,135,Cooking Pan,2024-07-23,NA,339,1500 gms,714.00,104.00,NA,339,340,340.2857143,0.951189731,
24,135,Cooking Pan,2024-07-23,NA,338,1500 gms,714.00,104.00,NA,339,339,339.8571429,0.690065559,
25,135,Cooking Pan,2024-07-23,NA,338,1500 gms,714.00,104.00,NA,338,339,339.4285714,0.786795792,
26,135,Cooking Pan,2024-07-23,NA,335,1500 gms,714.00,104.00,NA,338,338,339.1428571,0.899735411,
27,135,Cooking Pan,2024-07-23,NA,335,1500 gms,714.00,104.00,NA,335,338,338.4285714,1.718249386,
28,135,Cooking Pan,2024-07-23,NA,332,1500 gms,714.00,104.00,NA,335,335,337.7142857,1.97604704,
29,135,Cooking Pan,2024-07-23,NA,331,1500 gms,714.00,104.00,NA,332,335,336.5714286,2.6367368,
30,135,Cooking Pan,2024-07-23,NA,331,1500 gms,714.00,104.00,NA,331,332,335.4285714,3.10145895,
31,135,Cooking Pan,2024-07-23,NA,331,1500 gms,714.00,104.00,NA,331,331,334.2857143,3.039423504,
32,135,Cooking Pan,2024-07-23,NA,330,1500 gms,714.00,104.00,NA,331,331,333.2857143,2.751622898,
33,135,Cooking Pan,2024-07-23,NA,330,1500 gms,714.00,104.00,NA,330,331,332.1428571,2.035400978,
34,135,Cooking Pan,2024-07-23,NA,329,1500 gms,714.00,104.00,NA,330,330,331.4285714,1.718249386,
35,135,Cooking Pan,2024-07-23,NA,329,1500 gms,714.00,104.00,NA,329,330,330.5714286,0.975900073,
36,135,Cooking Pan,2024-07-23,NA,329,1500 gms,714.00,104.00,NA,329,329,330.1428571,0.899735411,
37,135,Cooking Pan,2024-07-23,NA,328,1500 gms,714.00,104.00,NA,329,329,329.8571429,0.899735411,
38,135,Cooking Pan,2024-07-23,NA,327,1500 gms,714.00,104.00,NA,328,329,329.4285714,0.975900073,
39,135,Cooking Pan,2024-07-23,NA,326,1500 gms,714.00,104.00,NA,327,328,328.8571429,1.069044968,
40,135,Cooking Pan,2024-07-23,NA,326,1500 gms,714.00,104.00,NA,326,327,328.2857143,1.380131119,
41,135,Cooking Pan,2024-07-23,NA,326,1500 gms,714.00,104.00,NA,326,326,327.7142857,1.380131119,
42,135,Cooking Pan,2024-07-23,NA,325,1500 gms,714.00,104.00,NA,326,326,327.2857143,1.380131119,
43,135,Cooking Pan,2024-07-23,NA,322,1500 gms,714.00,104.00,NA,325,326,326.7142857,1.380131119,
44,135,Cooking Pan,2024-07-23,NA,322,1500 gms,714.00,104.00,NA,322,325,325.7142857,1.889822365,
45,135,Cooking Pan,2024-07-23,NA,321,1500 gms,714.00,104.00,NA,322,322,324.8571429,2.035400978,
46,135,Cooking Pan,2024-07-23,NA,321,1500 gms,714.00,104.00,NA,321,322,324,2.236067977,
47,135,Cooking Pan,2024-07-23,NA,321,1500 gms,714.00,104.00,NA,321,321,323.2857143,2.288688541,
48,135,Cooking Pan,2024-07-23,NA,320,1500 gms,714.00,104.00,NA,321,321,322.5714286,2.070196678,
49,135,Cooking Pan,2024-07-23,NA,320,1500 gms,714.00,104.00,NA,320,321,321.7142857,1.603567451,
50,135,Cooking Pan,2024-07-23,NA,320,1500 gms,714.00,104.00,NA,320,320,321,0.816496581,
51,135,Cooking Pan,2024-07-23,NA,319,1500 gms,714.00,104.00,NA,320,320,320.7142857,0.755928946,
52,135,Cooking Pan,2024-07-23,NA,319,1500 gms,714.00,104.00,NA,319,320,320.2857143,0.755928946,
53,135,Cooking Pan,2024-07-23,NA,319,1500 gms,714.00,104.00,NA,319,319,320,0.816496581,
54,135,Cooking Pan,2024-07-23,NA,319,1500 gms,714.00,104.00,NA,319,319,319.7142857,0.755928946,
55,135,Cooking Pan,2024-07-23,NA,315,1500 gms,714.00,104.00,NA,319,319,319.4285714,0.534522484,
56,135,Cooking Pan,2024-07-23,NA,315,1500 gms,714.00,104.00,NA,315,319,318.7142857,1.704336206,
57,135,Cooking Pan,2024-07-23,NA,314,1500 gms,714.00,104.00,NA,315,315,318,2.081665999,
58,135,Cooking Pan,2024-07-23,NA,314,1500 gms,714.00,104.00,NA,314,315,317.1428571,2.340126167,
59,135,Cooking Pan,2024-07-23,NA,313,1500 gms,714.00,104.00,NA,314,314,316.4285714,2.439750182,
60,135,Cooking Pan,2024-07-23,NA,312,1500 gms,714.00,104.00,NA,313,314,NA,NA,
1,136,Set of Rexona Soaps,2024-07-23,NA,750,3 Pieces,96.00,104.00,NA,NA,NA,NA,NA,
2,136,Set of Rexona Soaps,2024-07-23,NA,744,3 Pieces,96.00,104.00,NA,750,NA,NA,NA,
3,136,Set of Rexona Soaps,2024-07-23,NA,741,3 Pieces,96.00,104.00,NA,744,750,NA,NA,
4,136,Set of Rexona Soaps,2024-07-23,NA,738,3 Pieces,96.00,104.00,NA,741,744,NA,NA,
5,136,Set of Rexona Soaps,2024-07-23,NA,734,3 Pieces,96.00,104.00,NA,738,741,NA,NA,
6,136,Set of Rexona Soaps,2024-07-23,NA,732,3 Pieces,96.00,104.00,NA,734,738,NA,NA,
7,136,Set of Rexona Soaps,2024-07-23,NA,731,3 Pieces,96.00,104.00,NA,732,734,678.7142857,161.8195644,
8,136,Set of Rexona Soaps,2024-07-23,NA,730,3 Pieces,96.00,104.00,NA,731,732,738.5714286,6.924765769,
9,136,Set of Rexona Soaps,2024-07-23,NA,724,3 Pieces,96.00,104.00,NA,730,731,735.7142857,5.3763149,
10,136,Set of Rexona Soaps,2024-07-23,NA,720,3 Pieces,96.00,104.00,NA,724,730,732.8571429,5.55063274,
11,136,Set of Rexona Soaps,2024-07-23,NA,711,3 Pieces,96.00,104.00,NA,720,724,729.8571429,6.067085281,
12,136,Set of Rexona Soaps,2024-07-23,NA,704,3 Pieces,96.00,104.00,NA,711,720,726,8.22597512,
13,136,Set of Rexona Soaps,2024-07-23,NA,697,3 Pieces,96.00,104.00,NA,704,711,721.7142857,10.78137724,
14,136,Set of Rexona Soaps,2024-07-23,NA,692,3 Pieces,96.00,104.00,NA,697,704,716.7142857,13.08579746,
15,136,Set of Rexona Soaps,2024-07-23,NA,690,3 Pieces,96.00,104.00,NA,692,697,711.1428571,14.24112088,
16,136,Set of Rexona Soaps,2024-07-23,NA,681,3 Pieces,96.00,104.00,NA,690,692,705.4285714,13.41463309,
17,136,Set of Rexona Soaps,2024-07-23,NA,675,3 Pieces,96.00,104.00,NA,681,690,699.2857143,13.33809439,
18,136,Set of Rexona Soaps,2024-07-23,NA,672,3 Pieces,96.00,104.00,NA,675,681,692.8571429,12.50904435,
19,136,Set of Rexona Soaps,2024-07-23,NA,666,3 Pieces,96.00,104.00,NA,672,675,687.2857143,11.74328582,
20,136,Set of Rexona Soaps,2024-07-23,NA,658,3 Pieces,96.00,104.00,NA,666,672,681.8571429,11.50983017,
21,136,Set of Rexona Soaps,2024-07-23,NA,651,3 Pieces,96.00,104.00,NA,658,666,676.2857143,12.36546651,
22,136,Set of Rexona Soaps,2024-07-23,NA,650,3 Pieces,96.00,104.00,NA,651,658,670.4285714,13.35236737,
23,136,Set of Rexona Soaps,2024-07-23,NA,641,3 Pieces,96.00,104.00,NA,650,651,664.7142857,12.07910435,
24,136,Set of Rexona Soaps,2024-07-23,NA,640,3 Pieces,96.00,104.00,NA,641,650,659,12.54325848,
25,136,Set of Rexona Soaps,2024-07-23,NA,635,3 Pieces,96.00,104.00,NA,640,641,654,12.06924466,
26,136,Set of Rexona Soaps,2024-07-23,NA,631,3 Pieces,96.00,104.00,NA,635,640,648.7142857,10.91961974,
27,136,Set of Rexona Soaps,2024-07-23,NA,622,3 Pieces,96.00,104.00,NA,631,635,643.7142857,9.621404709,
28,136,Set of Rexona Soaps,2024-07-23,NA,614,3 Pieces,96.00,104.00,NA,622,631,638.5714286,10.30949632,
29,136,Set of Rexona Soaps,2024-07-23,NA,610,3 Pieces,96.00,104.00,NA,614,622,633.2857143,12.188988,
30,136,Set of Rexona Soaps,2024-07-23,NA,604,3 Pieces,96.00,104.00,NA,610,614,627.5714286,12.42118007,
31,136,Set of Rexona Soaps,2024-07-23,NA,595,3 Pieces,96.00,104.00,NA,604,610,622.2857143,13.57343344,
32,136,Set of Rexona Soaps,2024-07-23,NA,590,3 Pieces,96.00,104.00,NA,595,604,615.8571429,14.41560002,
33,136,Set of Rexona Soaps,2024-07-23,NA,585,3 Pieces,96.00,104.00,NA,590,595,609.4285714,14.48973364,
34,136,Set of Rexona Soaps,2024-07-23,NA,581,3 Pieces,96.00,104.00,NA,585,590,602.8571429,13.4713099,
35,136,Set of Rexona Soaps,2024-07-23,NA,574,3 Pieces,96.00,104.00,NA,581,585,597,12.64911064,
36,136,Set of Rexona Soaps,2024-07-23,NA,569,3 Pieces,96.00,104.00,NA,574,581,591.2857143,12.72418021,
37,136,Set of Rexona Soaps,2024-07-23,NA,561,3 Pieces,96.00,104.00,NA,569,574,585.4285714,12.09486314,
38,136,Set of Rexona Soaps,2024-07-23,NA,555,3 Pieces,96.00,104.00,NA,561,569,579.2857143,12.00991654,
39,136,Set of Rexona Soaps,2024-07-23,NA,551,3 Pieces,96.00,104.00,NA,555,561,573.5714286,12.77832987,
40,136,Set of Rexona Soaps,2024-07-23,NA,544,3 Pieces,96.00,104.00,NA,551,555,568,12.92284798,
41,136,Set of Rexona Soaps,2024-07-23,NA,538,3 Pieces,96.00,104.00,NA,544,551,562.1428571,13.22155527,
42,136,Set of Rexona Soaps,2024-07-23,NA,533,3 Pieces,96.00,104.00,NA,538,544,556,12.98717316,
43,136,Set of Rexona Soaps,2024-07-23,NA,530,3 Pieces,96.00,104.00,NA,533,538,550.1428571,12.75968353,
44,136,Set of Rexona Soaps,2024-07-23,NA,523,3 Pieces,96.00,104.00,NA,530,533,544.5714286,11.61690066,
45,136,Set of Rexona Soaps,2024-07-23,NA,517,3 Pieces,96.00,104.00,NA,523,530,539.1428571,11.53875458,
46,136,Set of Rexona Soaps,2024-07-23,NA,511,3 Pieces,96.00,104.00,NA,517,523,533.7142857,11.77163661,
47,136,Set of Rexona Soaps,2024-07-23,NA,507,3 Pieces,96.00,104.00,NA,511,517,528,11.69045194,
48,136,Set of Rexona Soaps,2024-07-23,NA,501,3 Pieces,96.00,104.00,NA,507,511,522.7142857,11.61485092,
49,136,Set of Rexona Soaps,2024-07-23,NA,495,3 Pieces,96.00,104.00,NA,501,507,517.4285714,11.91437707,
50,136,Set of Rexona Soaps,2024-07-23,NA,490,3 Pieces,96.00,104.00,NA,495,501,512,12.28820573,
51,136,Set of Rexona Soaps,2024-07-23,NA,484,3 Pieces,96.00,104.00,NA,490,495,506.2857143,11.81403524,
52,136,Set of Rexona Soaps,2024-07-23,NA,477,3 Pieces,96.00,104.00,NA,484,490,500.7142857,11.81403524,
53,136,Set of Rexona Soaps,2024-07-23,NA,471,3 Pieces,96.00,104.00,NA,477,484,495,12.28820573,
54,136,Set of Rexona Soaps,2024-07-23,NA,462,3 Pieces,96.00,104.00,NA,471,477,489.2857143,12.8933353,
55,136,Set of Rexona Soaps,2024-07-23,NA,457,3 Pieces,96.00,104.00,NA,462,471,482.8571429,13.77713772,
56,136,Set of Rexona Soaps,2024-07-23,NA,453,3 Pieces,96.00,104.00,NA,457,462,476.5714286,14.15223354,
57,136,Set of Rexona Soaps,2024-07-23,NA,444,3 Pieces,96.00,104.00,NA,453,457,470.5714286,13.93864105,
58,136,Set of Rexona Soaps,2024-07-23,NA,437,3 Pieces,96.00,104.00,NA,444,453,464,14.09491634,
59,136,Set of Rexona Soaps,2024-07-23,NA,433,3 Pieces,96.00,104.00,NA,437,444,457.2857143,14.17408769,
60,136,Set of Rexona Soaps,2024-07-23,NA,430,3 Pieces,96.00,104.00,NA,433,437,NA,NA,
1,137,ThumsUp Bottle,2024-07-23,2025-10-25,1700,250 ml,20.00,104.00,355,NA,NA,NA,NA,
2,137,ThumsUp Bottle,2024-07-23,2025-10-25,1652,250 ml,20.00,104.00,355,1700,NA,NA,NA,
3,137,ThumsUp Bottle,2024-07-23,2025-10-25,1620,250 ml,20.00,104.00,355,1652,1700,NA,NA,
4,137,ThumsUp Bottle,2024-07-23,2025-10-25,1575,250 ml,20.00,104.00,355,1620,1652,NA,NA,
5,137,ThumsUp Bottle,2024-07-23,2025-10-25,1541,250 ml,20.00,104.00,355,1575,1620,NA,NA,
6,137,ThumsUp Bottle,2024-07-23,2025-10-25,1503,250 ml,20.00,104.00,355,1541,1575,NA,NA,
7,137,ThumsUp Bottle,2024-07-23,2025-10-25,1475,250 ml,20.00,104.00,355,1503,1541,1431.571429,446.643354,
8,137,ThumsUp Bottle,2024-07-23,2025-10-25,1435,250 ml,20.00,104.00,355,1475,1503,1580.857143,81.32123251,
9,137,ThumsUp Bottle,2024-07-23,2025-10-25,1401,250 ml,20.00,104.00,355,1435,1475,1543,78.23681998,
10,137,ThumsUp Bottle,2024-07-23,2025-10-25,1369,250 ml,20.00,104.00,355,1401,1435,1507.142857,77.46919511,
11,137,ThumsUp Bottle,2024-07-23,2025-10-25,1334,250 ml,20.00,104.00,355,1369,1401,1471.285714,74.56029838,
12,137,ThumsUp Bottle,2024-07-23,2025-10-25,1300,250 ml,20.00,104.00,355,1334,1369,1436.857143,74.32906244,
13,137,ThumsUp Bottle,2024-07-23,2025-10-25,1272,250 ml,20.00,104.00,355,1300,1334,1402.428571,73.86441891,
14,137,ThumsUp Bottle,2024-07-23,2025-10-25,1248,250 ml,20.00,104.00,355,1272,1300,1369.428571,73.04075835,
15,137,ThumsUp Bottle,2024-07-23,2025-10-25,1221,250 ml,20.00,104.00,355,1248,1272,1337,68.61486719,
16,137,ThumsUp Bottle,2024-07-23,2025-10-25,1194,250 ml,20.00,104.00,355,1221,1248,1306.428571,65.26575708,
17,137,ThumsUp Bottle,2024-07-23,2025-10-25,1170,250 ml,20.00,104.00,355,1194,1221,1276.857143,62.09248095,
18,137,ThumsUp Bottle,2024-07-23,2025-10-25,1142,250 ml,20.00,104.00,355,1170,1194,1248.428571,58.314827,
19,137,ThumsUp Bottle,2024-07-23,2025-10-25,1115,250 ml,20.00,104.00,355,1142,1170,1221,56.4830358,
20,137,ThumsUp Bottle,2024-07-23,2025-10-25,1089,250 ml,20.00,104.00,355,1115,1142,1194.571429,56.63878866,
21,137,ThumsUp Bottle,2024-07-23,2025-10-25,1055,250 ml,20.00,104.00,355,1089,1115,1168.428571,57.174753,
22,137,ThumsUp Bottle,2024-07-23,2025-10-25,1013,250 ml,20.00,104.00,355,1055,1089,1140.857143,58.91640567,
23,137,ThumsUp Bottle,2024-07-23,2025-10-25,985,250 ml,20.00,104.00,355,1013,1055,1111.142857,63.99330322,
24,137,ThumsUp Bottle,2024-07-23,2025-10-25,958,250 ml,20.00,104.00,355,985,1013,1081.285714,67.54927655,
25,137,ThumsUp Bottle,2024-07-23,2025-10-25,921,250 ml,20.00,104.00,355,958,985,1051,68.661003,
26,137,ThumsUp Bottle,2024-07-23,2025-10-25,900,250 ml,20.00,104.00,355,921,958,1019.428571,70.62543721,
27,137,ThumsUp Bottle,2024-07-23,2025-10-25,875,250 ml,20.00,104.00,355,900,921,988.7142857,68.86390996,
28,137,ThumsUp Bottle,2024-07-23,2025-10-25,851,250 ml,20.00,104.00,355,875,900,958.1428571,64.27137406,
29,137,ThumsUp Bottle,2024-07-23,2025-10-25,840,250 ml,20.00,104.00,355,851,875,929,59.07340067,
30,137,ThumsUp Bottle,2024-07-23,2025-10-25,817,250 ml,20.00,104.00,355,840,851,904.2857143,54.04847912,
31,137,ThumsUp Bottle,2024-07-23,2025-10-25,792,250 ml,20.00,104.00,355,817,840,880.2857143,49.32786327,
32,137,ThumsUp Bottle,2024-07-23,2025-10-25,761,250 ml,20.00,104.00,355,792,817,856.5714286,45.49306593,
33,137,ThumsUp Bottle,2024-07-23,2025-10-25,734,250 ml,20.00,104.00,355,761,792,833.7142857,47.85991463,
34,137,ThumsUp Bottle,2024-07-23,2025-10-25,701,250 ml,20.00,104.00,355,734,761,810,50.58985406,
35,137,ThumsUp Bottle,2024-07-23,2025-10-25,681,250 ml,20.00,104.00,355,701,734,785.1428571,55.80749224,
36,137,ThumsUp Bottle,2024-07-23,2025-10-25,652,250 ml,20.00,104.00,355,681,701,760.8571429,59.25489733,
37,137,ThumsUp Bottle,2024-07-23,2025-10-25,623,250 ml,20.00,104.00,355,652,681,734,60.0055553,
38,137,ThumsUp Bottle,2024-07-23,2025-10-25,595,250 ml,20.00,104.00,355,623,652,706.2857143,60.08248299,
39,137,ThumsUp Bottle,2024-07-23,2025-10-25,568,250 ml,20.00,104.00,355,595,623,678.1428571,59.37572055,
40,137,ThumsUp Bottle,2024-07-23,2025-10-25,534,250 ml,20.00,104.00,355,568,595,650.5714286,59.2982775,
41,137,ThumsUp Bottle,2024-07-23,2025-10-25,513,250 ml,20.00,104.00,355,534,568,622,60.56951929,
42,137,ThumsUp Bottle,2024-07-23,2025-10-25,498,250 ml,20.00,104.00,355,513,534,595.1428571,61.37705481,
43,137,ThumsUp Bottle,2024-07-23,2025-10-25,471,250 ml,20.00,104.00,355,498,513,569,57.56735186,
44,137,ThumsUp Bottle,2024-07-23,2025-10-25,442,250 ml,20.00,104.00,355,471,498,543.1428571,54.64866138,
45,137,ThumsUp Bottle,2024-07-23,2025-10-25,418,250 ml,20.00,104.00,355,442,471,517.2857143,53.37200979,
46,137,ThumsUp Bottle,2024-07-23,2025-10-25,394,250 ml,20.00,104.00,355,418,442,492,52.33545643,
47,137,ThumsUp Bottle,2024-07-23,2025-10-25,368,250 ml,20.00,104.00,355,394,418,467.1428571,51.53778087,
48,137,ThumsUp Bottle,2024-07-23,2025-10-25,351,250 ml,20.00,104.00,355,368,394,443.4285714,53.78927137,
49,137,ThumsUp Bottle,2024-07-23,2025-10-25,332,250 ml,20.00,104.00,355,351,368,420.2857143,53.7175151,
50,137,ThumsUp Bottle,2024-07-23,2025-10-25,305,250 ml,20.00,104.00,355,332,351,396.5714286,50.21904401,
51,137,ThumsUp Bottle,2024-07-23,2025-10-25,281,250 ml,20.00,104.00,355,305,332,372.8571429,48.37502307,
52,137,ThumsUp Bottle,2024-07-23,2025-10-25,259,250 ml,20.00,104.00,355,281,305,349.8571429,48.29571607,
